season,player_api_id,poste_groupe,overall_rating,pct_titularisation,titularisations,matchs_connus,rang_note,rang_temps
2014/2015,281840,Défenseur,61,63.3,19,30,10.0,61.0
2014/2015,69619,Défenseur,64,63.3,19,30,20.0,61.0
2014/2015,69261,Défenseur,59,63.3,19,30,6.0,61.0
2014/2015,492132,Défenseur,51,63.9,23,36,0.0,62.0
2014/2015,120082,Défenseur,62,63.9,23,36,12.0,62.0
2014/2015,40536,Défenseur,68,63.9,23,36,42.0,62.0
2014/2015,294256,Défenseur,53,63.9,23,36,1.0,62.0
2014/2015,27425,Défenseur,73,64.7,22,34,69.0,62.0
2014/2015,26255,Défenseur,79,64.7,22,34,93.0,62.0
2014/2015,212511,Défenseur,73,64.7,22,34,69.0,62.0
2014/2015,94685,Défenseur,78,64.7,22,34,91.0,62.0
2014/2015,477473,Défenseur,60,64.7,22,34,7.0,62.0
2014/2015,278838,Défenseur,64,64.7,22,34,20.0,62.0
2014/2015,304353,Défenseur,62,64.7,22,34,12.0,62.0
2014/2015,191994,Défenseur,72,64.7,22,34,63.0,62.0
2014/2015,10950,Défenseur,69,64.7,22,34,47.0,62.0
2014/2015,476766,Défenseur,65,64.7,22,34,25.0,62.0
2014/2015,43341,Défenseur,78,64.9,24,37,91.0,63.0
2014/2015,25921,Défenseur,83,65.8,25,38,99.0,63.0
2014/2015,32769,Défenseur,74,65.8,25,38,75.0,63.0
2014/2015,282674,Défenseur,77,65.8,25,38,88.0,63.0
2014/2015,41360,Défenseur,76,65.8,25,38,85.0,63.0
2014/2015,173484,Défenseur,71,65.8,25,38,56.0,63.0
2014/2015,26216,Défenseur,72,65.8,25,38,63.0,63.0
2014/2015,361315,Défenseur,73,65.8,25,38,69.0,63.0
2014/2015,94326,Défenseur,71,65.8,25,38,56.0,63.0
2014/2015,215798,Défenseur,73,65.8,25,38,69.0,63.0
2014/2015,185123,Défenseur,72,65.8,25,38,63.0,63.0
2014/2015,188467,Défenseur,61,65.8,25,38,10.0,63.0
2014/2015,163918,Défenseur,68,65.8,25,38,42.0,63.0
2014/2015,213814,Défenseur,70,65.8,25,38,52.0,63.0
2014/2015,33812,Défenseur,73,65.8,25,38,69.0,63.0
2014/2015,47418,Défenseur,71,65.8,25,38,56.0,63.0
2014/2015,194134,Défenseur,62,65.8,25,38,12.0,63.0
2014/2015,277761,Défenseur,72,66.7,20,30,63.0,65.0
2014/2015,45780,Défenseur,59,66.7,24,36,6.0,65.0
2014/2015,280033,Défenseur,62,66.7,20,30,12.0,65.0
2014/2015,157375,Défenseur,64,66.7,20,30,20.0,65.0
2014/2015,114792,Défenseur,57,66.7,24,36,3.0,65.0
2014/2015,132898,Défenseur,75,67.6,23,34,81.0,65.0
2014/2015,36388,Défenseur,85,67.6,23,34,100.0,65.0
2014/2015,160627,Défenseur,76,67.6,23,34,85.0,65.0
2014/2015,114044,Défenseur,76,67.6,23,34,85.0,65.0
2014/2015,240348,Défenseur,72,67.6,23,34,63.0,65.0
2014/2015,35828,Défenseur,66,67.6,23,34,31.0,65.0
2014/2015,36000,Défenseur,73,67.6,23,34,69.0,65.0
2014/2015,278815,Défenseur,69,67.6,23,34,47.0,65.0
2014/2015,80562,Défenseur,88,68.4,26,38,100.0,66.0
2014/2015,38818,Défenseur,84,68.4,26,38,99.0,66.0
2014/2015,160599,Défenseur,78,68.4,26,38,91.0,66.0
2014/2015,37482,Défenseur,86,68.4,26,38,100.0,66.0
2014/2015,52133,Défenseur,82,68.4,26,38,98.0,66.0
2014/2015,42312,Défenseur,75,68.4,26,38,81.0,66.0
2014/2015,38385,Défenseur,75,68.4,26,38,81.0,66.0
2014/2015,26399,Défenseur,73,68.4,26,38,69.0,66.0
2014/2015,46539,Défenseur,82,68.4,26,38,98.0,66.0
2014/2015,38521,Défenseur,76,68.4,26,38,85.0,66.0
2014/2015,24484,Défenseur,75,68.4,26,38,81.0,66.0
2014/2015,38148,Défenseur,68,68.4,26,38,42.0,66.0
2014/2015,210122,Défenseur,61,68.4,26,38,10.0,66.0
2014/2015,253631,Défenseur,56,68.4,26,38,2.0,66.0
2014/2015,240477,Défenseur,64,68.4,26,38,20.0,66.0
2014/2015,210451,Défenseur,69,68.4,26,38,47.0,66.0
2014/2015,25131,Défenseur,60,68.4,26,38,7.0,66.0
2014/2015,24781,Défenseur,69,68.4,26,38,47.0,66.0
2014/2015,209950,Défenseur,70,68.4,26,38,52.0,66.0
2014/2015,240540,Défenseur,59,68.4,26,38,6.0,66.0
2014/2015,41497,Défenseur,71,68.4,26,38,56.0,66.0
2014/2015,180330,Défenseur,71,68.4,26,38,56.0,66.0
2014/2015,26264,Défenseur,69,68.4,26,38,47.0,66.0
2014/2015,306206,Défenseur,58,69.4,25,36,4.0,67.0
2014/2015,114664,Défenseur,61,69.4,25,36,10.0,67.0
2014/2015,158253,Défenseur,62,69.4,25,36,12.0,67.0
2014/2015,8800,Défenseur,62,69.4,25,36,12.0,67.0
2014/2015,140495,Défenseur,69,69.4,25,36,47.0,67.0
2014/2015,43321,Défenseur,63,70.0,21,30,16.0,68.0
2014/2015,277848,Défenseur,70,70.0,21,30,52.0,68.0
2014/2015,110878,Défenseur,66,70.0,21,30,31.0,68.0
2014/2015,69214,Défenseur,62,70.0,21,30,12.0,68.0
2014/2015,156693,Défenseur,64,70.0,21,30,20.0,68.0
2014/2015,37889,Défenseur,66,70.0,21,30,31.0,68.0
2014/2015,139922,Défenseur,67,70.0,21,30,36.0,68.0
2014/2015,13504,Défenseur,60,70.0,21,30,7.0,68.0
2014/2015,166679,Défenseur,63,70.0,21,30,16.0,68.0
2014/2015,30983,Défenseur,74,70.3,26,37,75.0,69.0
2014/2015,210428,Défenseur,72,70.3,26,37,63.0,69.0
2014/2015,71399,Défenseur,82,70.6,24,34,98.0,69.0
2014/2015,27303,Défenseur,77,70.6,24,34,88.0,69.0
2014/2015,157630,Défenseur,74,70.6,24,34,75.0,69.0
2014/2015,278831,Défenseur,71,70.6,24,34,56.0,69.0
2014/2015,465628,Défenseur,62,70.6,24,34,12.0,69.0
2014/2015,303913,Défenseur,71,70.6,24,34,56.0,69.0
2014/2015,212377,Défenseur,67,70.6,24,34,36.0,69.0
2014/2015,213167,Défenseur,66,70.6,24,34,31.0,69.0
2014/2015,212960,Défenseur,71,70.6,24,34,56.0,69.0
2014/2015,177942,Défenseur,73,70.6,24,34,69.0,69.0
2014/2015,30962,Défenseur,86,71.1,27,38,100.0,69.0
2014/2015,41884,Défenseur,84,71.1,27,38,99.0,69.0
2014/2015,26353,Défenseur,79,71.1,27,38,93.0,69.0
2014/2015,26223,Défenseur,73,71.1,27,38,69.0,69.0
2014/2015,183462,Défenseur,75,71.1,27,38,81.0,69.0
2014/2015,24493,Défenseur,74,71.1,27,38,75.0,69.0
2014/2015,30740,Défenseur,75,71.1,27,38,81.0,69.0
2014/2015,155050,Défenseur,75,71.1,27,38,81.0,69.0
2014/2015,24899,Défenseur,75,71.1,27,38,81.0,69.0
2014/2015,253088,Défenseur,74,71.1,27,38,75.0,69.0
2014/2015,150739,Défenseur,82,71.1,27,38,98.0,69.0
2014/2015,154271,Défenseur,74,71.1,27,38,75.0,69.0
2014/2015,280638,Défenseur,70,71.1,27,38,52.0,69.0
2014/2015,212643,Défenseur,70,71.1,27,38,52.0,69.0
2014/2015,40683,Défenseur,68,71.1,27,38,42.0,69.0
2014/2015,46353,Défenseur,73,71.1,27,38,69.0,69.0
2014/2015,25519,Défenseur,73,71.1,27,38,69.0,69.0
2014/2015,32870,Défenseur,71,71.1,27,38,56.0,69.0
2014/2015,46448,Défenseur,71,71.1,27,38,56.0,69.0
2014/2015,277412,Défenseur,71,71.1,27,38,56.0,69.0
2014/2015,113311,Défenseur,63,71.1,27,38,16.0,69.0
2014/2015,202663,Défenseur,65,72.2,26,36,25.0,71.0
2014/2015,38441,Défenseur,73,73.3,22,30,69.0,71.0
2014/2015,429655,Défenseur,58,73.3,22,30,4.0,71.0
2014/2015,69266,Défenseur,59,73.3,22,30,6.0,71.0
2014/2015,77778,Défenseur,65,73.3,22,30,25.0,71.0
2014/2015,393287,Défenseur,53,73.3,22,30,1.0,71.0
2014/2015,12374,Défenseur,65,73.3,22,30,25.0,71.0
2014/2015,72545,Défenseur,71,73.3,22,30,56.0,71.0
2014/2015,13405,Défenseur,63,73.3,22,30,16.0,71.0
2014/2015,46078,Défenseur,76,73.5,25,34,85.0,72.0
2014/2015,36183,Défenseur,84,73.5,25,34,99.0,72.0
2014/2015,33579,Défenseur,75,73.5,25,34,81.0,72.0
2014/2015,259296,Défenseur,74,73.5,25,34,75.0,72.0
2014/2015,158234,Défenseur,73,73.5,25,34,69.0,72.0
2014/2015,107588,Défenseur,72,73.5,25,34,63.0,72.0
2014/2015,242872,Défenseur,62,73.5,25,34,12.0,72.0
2014/2015,26708,Défenseur,66,73.5,25,34,31.0,72.0
2014/2015,304455,Défenseur,73,73.5,25,34,69.0,72.0
2014/2015,487867,Défenseur,67,73.5,25,34,36.0,72.0
2014/2015,80229,Défenseur,67,73.5,25,34,36.0,72.0
2014/2015,40940,Défenseur,74,73.7,28,38,75.0,73.0
2014/2015,37479,Défenseur,75,73.7,28,38,81.0,73.0
2014/2015,178955,Défenseur,78,73.7,28,38,91.0,73.0
2014/2015,39304,Défenseur,73,73.7,28,38,69.0,73.0
2014/2015,30459,Défenseur,79,73.7,28,38,93.0,73.0
2014/2015,24531,Défenseur,79,73.7,28,38,93.0,73.0
2014/2015,129918,Attaquant,76,15.8,6,38,80.0,27.0
2014/2015,67890,Attaquant,71,15.8,6,38,51.0,27.0
2014/2015,324578,Attaquant,70,15.8,6,38,46.0,27.0
2014/2015,157369,Attaquant,71,15.8,6,38,51.0,27.0
2014/2015,248689,Attaquant,76,15.8,6,38,80.0,27.0
2014/2015,104434,Attaquant,68,15.8,6,38,36.0,27.0
2014/2015,210120,Attaquant,69,15.8,6,38,41.0,27.0
2014/2015,488958,Attaquant,75,16.2,6,37,73.0,28.0
2014/2015,116555,Attaquant,74,16.2,6,37,69.0,28.0
2014/2015,157561,Attaquant,69,16.7,5,30,41.0,29.0
2014/2015,67306,Attaquant,71,16.7,6,36,51.0,29.0
2014/2015,17762,Attaquant,68,16.7,5,30,36.0,29.0
2014/2015,427439,Attaquant,72,16.7,6,36,57.0,29.0
2014/2015,42706,Attaquant,71,16.7,5,30,51.0,29.0
2014/2015,179289,Attaquant,62,16.7,5,30,10.0,29.0
2014/2015,613972,Attaquant,59,16.7,5,30,4.0,29.0
2014/2015,92718,Attaquant,60,16.7,5,30,5.0,29.0
2014/2015,72900,Attaquant,63,16.7,5,30,13.0,29.0
2014/2015,50345,Attaquant,79,17.6,6,34,89.0,30.0
2014/2015,245422,Attaquant,67,17.6,6,34,30.0,30.0
2014/2015,150922,Attaquant,71,17.6,6,34,51.0,30.0
2014/2015,31718,Attaquant,76,17.6,6,34,80.0,30.0
2014/2015,36084,Attaquant,80,17.6,6,34,91.0,30.0
2014/2015,150213,Attaquant,67,17.6,6,34,30.0,30.0
2014/2015,45898,Attaquant,65,17.6,6,34,20.0,30.0
2014/2015,425457,Attaquant,59,17.6,6,34,4.0,30.0
2014/2015,40197,Attaquant,73,18.4,7,38,63.0,31.0
2014/2015,51553,Attaquant,83,18.4,7,38,96.0,31.0
2014/2015,38759,Attaquant,71,18.4,7,38,51.0,31.0
2014/2015,38907,Attaquant,69,18.4,7,38,41.0,31.0
2014/2015,46808,Attaquant,73,18.4,7,38,63.0,31.0
2014/2015,41269,Attaquant,81,18.4,7,38,93.0,31.0
2014/2015,37506,Attaquant,82,18.4,7,38,95.0,31.0
2014/2015,37273,Attaquant,71,18.4,7,38,51.0,31.0
2014/2015,39225,Attaquant,76,18.4,7,38,80.0,31.0
2014/2015,30922,Attaquant,77,18.4,7,38,85.0,31.0
2014/2015,37550,Attaquant,76,18.4,7,38,80.0,31.0
2014/2015,38827,Attaquant,75,18.4,7,38,73.0,31.0
2014/2015,94010,Attaquant,74,18.4,7,38,69.0,31.0
2014/2015,500791,Attaquant,67,18.4,7,38,30.0,31.0
2014/2015,26392,Attaquant,78,18.4,7,38,87.0,31.0
2014/2015,41124,Attaquant,74,18.4,7,38,69.0,31.0
2014/2015,27974,Attaquant,69,18.4,7,38,41.0,31.0
2014/2015,522579,Attaquant,63,18.4,7,38,13.0,31.0
2014/2015,95226,Attaquant,62,19.4,7,36,10.0,34.0
2014/2015,36050,Attaquant,68,20.0,6,30,36.0,34.0
2014/2015,68773,Attaquant,67,20.0,6,30,30.0,34.0
2014/2015,46552,Attaquant,78,20.0,6,30,87.0,34.0
2014/2015,240044,Attaquant,69,20.0,6,30,41.0,34.0
2014/2015,306117,Attaquant,73,20.0,6,30,63.0,34.0
2014/2015,140965,Attaquant,74,20.6,7,34,69.0,35.0
2014/2015,242308,Attaquant,71,20.6,7,34,51.0,35.0
2014/2015,79982,Attaquant,76,20.6,7,34,80.0,35.0
2014/2015,469705,Attaquant,63,20.6,7,34,13.0,35.0
2014/2015,243430,Attaquant,65,20.6,7,34,20.0,35.0
2014/2015,30881,Attaquant,73,21.1,8,38,63.0,35.0
2014/2015,24002,Attaquant,68,21.1,8,38,36.0,35.0
2014/2015,45400,Attaquant,69,21.1,8,38,41.0,35.0
2014/2015,198583,Attaquant,71,21.1,8,38,51.0,35.0
2014/2015,150407,Attaquant,70,21.1,8,38,46.0,35.0
2014/2015,40958,Attaquant,76,21.1,8,38,80.0,35.0
2014/2015,30822,Attaquant,84,21.1,8,38,97.0,35.0
2014/2015,34543,Attaquant,72,21.1,8,38,57.0,35.0
2014/2015,32118,Attaquant,77,21.1,8,38,85.0,35.0
2014/2015,67401,Attaquant,64,22.2,8,36,15.0,37.0
2014/2015,79247,Attaquant,70,23.3,7,30,46.0,37.0
2014/2015,206182,Attaquant,71,23.3,7,30,51.0,37.0
2014/2015,94885,Attaquant,72,23.5,8,34,57.0,37.0
2014/2015,211020,Attaquant,68,23.5,8,34,36.0,37.0
2014/2015,258245,Attaquant,68,23.5,8,34,36.0,37.0
2014/2015,38778,Attaquant,69,23.5,8,34,41.0,37.0
2014/2015,177475,Attaquant,75,23.5,8,34,73.0,37.0
2014/2015,292461,Attaquant,64,23.5,8,34,15.0,37.0
2014/2015,239259,Attaquant,74,23.7,9,38,69.0,38.0
2014/2015,92666,Attaquant,83,23.7,9,38,96.0,38.0
2014/2015,40558,Attaquant,71,23.7,9,38,51.0,38.0
2014/2015,25657,Attaquant,66,23.7,9,38,27.0,38.0
2014/2015,309726,Attaquant,66,23.7,9,38,27.0,38.0
2014/2015,41268,Attaquant,68,23.7,9,38,36.0,38.0
2014/2015,41475,Attaquant,75,23.7,9,38,73.0,38.0
2014/2015,195589,Attaquant,66,23.7,9,38,27.0,38.0
2014/2015,30960,Attaquant,80,23.7,9,38,91.0,38.0
2014/2015,35523,Attaquant,71,23.7,9,38,51.0,38.0
2014/2015,38966,Attaquant,64,23.7,9,38,15.0,38.0
2014/2015,534484,Attaquant,56,23.7,9,38,1.0,38.0
2014/2015,422412,Attaquant,61,25.0,9,36,7.0,40.0
2014/2015,292462,Attaquant,77,26.3,10,38,85.0,40.0
2014/2015,27657,Attaquant,73,26.3,10,38,63.0,40.0
2014/2015,27568,Attaquant,69,26.3,10,38,41.0,40.0
2014/2015,362194,Attaquant,73,26.3,10,38,63.0,40.0
2014/2015,108808,Attaquant,83,26.3,10,38,96.0,40.0
2014/2015,42664,Attaquant,67,26.3,10,38,30.0,40.0
2014/2015,24448,Attaquant,70,26.3,10,38,46.0,40.0
2014/2015,213319,Attaquant,65,26.3,10,38,20.0,40.0
2014/2015,193203,Attaquant,64,26.3,10,38,15.0,40.0
2014/2015,156937,Attaquant,61,26.3,10,38,7.0,40.0
2014/2015,161660,Attaquant,80,26.5,9,34,91.0,41.0
2014/2015,102290,Attaquant,67,26.5,9,34,30.0,41.0
2014/2015,154268,Attaquant,73,26.5,9,34,63.0,41.0
2014/2015,150068,Attaquant,65,26.5,9,34,20.0,41.0
2014/2015,34264,Attaquant,71,26.7,8,30,51.0,42.0
2014/2015,466260,Attaquant,58,26.7,8,30,3.0,42.0
2014/2015,168232,Attaquant,64,26.7,8,30,15.0,42.0
2014/2015,68114,Attaquant,65,26.7,8,30,20.0,42.0
2014/2015,30919,Attaquant,64,27.8,10,36,15.0,42.0
2014/2015,193202,Attaquant,64,27.8,10,36,15.0,42.0
2014/2015,363340,Attaquant,70,28.9,11,38,46.0,43.0
2014/2015,46700,Attaquant,76,28.9,11,38,80.0,43.0
2014/2015,41542,Attaquant,73,28.9,11,38,63.0,43.0
2014/2015,32826,Attaquant,68,28.9,11,38,36.0,43.0
2014/2015,213501,Attaquant,76,28.9,11,38,80.0,43.0
2014/2015,172615,Attaquant,72,28.9,11,38,57.0,43.0
2014/2015,25666,Attaquant,72,28.9,11,38,57.0,43.0
2014/2015,15403,Attaquant,83,28.9,11,38,96.0,43.0
2014/2015,30646,Attaquant,76,28.9,11,38,80.0,43.0
2014/2015,365672,Attaquant,61,28.9,11,38,7.0,43.0
2014/2015,201733,Attaquant,62,28.9,11,38,10.0,43.0
2014/2015,482841,Attaquant,68,29.4,10,34,36.0,44.0
2014/2015,243492,Attaquant,67,29.4,10,34,30.0,44.0
2014/2015,36389,Attaquant,72,29.4,10,34,57.0,44.0
2014/2015,304356,Attaquant,64,29.4,10,34,15.0,44.0
2014/2015,532738,Attaquant,59,29.4,10,34,4.0,44.0
2014/2015,38777,Attaquant,70,30.0,9,30,46.0,45.0
2014/2015,170660,Attaquant,69,30.0,9,30,41.0,45.0
2014/2015,166302,Attaquant,70,30.0,9,30,46.0,45.0
2014/2015,271684,Attaquant,62,30.6,11,36,10.0,45.0
2014/2015,24789,Attaquant,75,31.6,12,38,73.0,46.0
2014/2015,47382,Attaquant,77,31.6,12,38,85.0,46.0
2014/2015,38573,Attaquant,75,31.6,12,38,73.0,46.0
2014/2015,111975,Attaquant,73,31.6,12,38,63.0,46.0
2014/2015,213653,Attaquant,75,31.6,12,38,73.0,46.0
2014/2015,30953,Attaquant,62,31.6,12,38,10.0,46.0
2014/2015,289140,Attaquant,59,31.6,12,38,4.0,46.0
2014/2015,45481,Attaquant,68,32.4,11,34,36.0,47.0
2014/2015,298449,Attaquant,68,32.4,11,34,36.0,47.0
2014/2015,207243,Attaquant,74,32.4,11,34,69.0,47.0
2014/2015,267383,Attaquant,65,32.4,11,34,20.0,47.0
2014/2015,361055,Attaquant,65,32.4,11,34,20.0,47.0
2014/2015,163161,Attaquant,65,32.4,11,34,20.0,47.0
2014/2015,259507,Attaquant,70,33.3,10,30,46.0,48.0
2014/2015,277767,Attaquant,66,33.3,10,30,27.0,48.0
2014/2015,109280,Attaquant,68,34.2,13,38,36.0,48.0
2014/2015,181197,Attaquant,69,34.2,13,38,41.0,48.0
2014/2015,38336,Attaquant,73,34.2,13,38,63.0,48.0
2014/2015,182106,Attaquant,74,34.2,13,38,69.0,48.0
2014/2015,40707,Attaquant,75,34.2,13,38,73.0,48.0
2014/2015,24157,Attaquant,72,34.2,13,38,57.0,48.0
2014/2015,101969,Attaquant,80,34.2,13,38,91.0,48.0
2014/2015,23839,Attaquant,71,34.2,13,38,51.0,48.0
2014/2015,303089,Attaquant,65,34.2,13,38,20.0,48.0
2014/2015,33065,Attaquant,67,35.3,12,34,30.0,49.0
2014/2015,46203,Attaquant,63,35.3,12,34,13.0,49.0
2014/2015,500932,Attaquant,65,35.3,12,34,20.0,49.0
2014/2015,262753,Attaquant,63,35.3,12,34,13.0,49.0
2014/2015,149947,Attaquant,69,36.7,11,30,41.0,50.0
2014/2015,522116,Attaquant,60,36.7,11,30,5.0,50.0
2014/2015,74814,Attaquant,69,36.8,14,38,41.0,50.0
2014/2015,161328,Attaquant,80,36.8,14,38,91.0,50.0
2014/2015,75310,Attaquant,83,36.8,14,38,96.0,50.0
2014/2015,184629,Attaquant,72,36.8,14,38,57.0,50.0
2014/2015,428947,Attaquant,66,36.8,14,38,27.0,50.0
2014/2015,106292,Attaquant,75,37.8,14,37,73.0,51.0
2014/2015,68516,Attaquant,69,38.2,13,34,41.0,51.0
2014/2015,36774,Attaquant,76,38.2,13,34,80.0,51.0
2014/2015,493196,Attaquant,74,38.2,13,34,69.0,51.0
2014/2015,172346,Attaquant,70,38.2,13,34,46.0,51.0
2014/2015,159598,Attaquant,67,38.2,13,34,30.0,51.0
2014/2015,211089,Attaquant,73,38.2,13,34,63.0,51.0
2014/2015,121639,Attaquant,69,38.2,13,34,41.0,51.0
2014/2015,281110,Attaquant,63,38.2,13,34,13.0,51.0
2014/2015,150250,Attaquant,84,39.5,15,38,97.0,52.0
2014/2015,105548,Attaquant,72,39.5,15,38,57.0,52.0
2014/2015,161420,Attaquant,73,39.5,15,38,63.0,52.0
2014/2015,25411,Attaquant,67,39.5,15,38,30.0,52.0
2014/2015,37457,Attaquant,71,39.5,15,38,51.0,52.0
2014/2015,58294,Attaquant,71,39.5,15,38,51.0,52.0
2014/2015,25537,Attaquant,75,39.5,15,38,73.0,52.0
2014/2015,41157,Attaquant,80,39.5,15,38,91.0,52.0
2014/2015,409161,Attaquant,59,39.5,15,38,4.0,52.0
2014/2015,438167,Attaquant,56,39.5,15,38,1.0,52.0
2014/2015,80592,Attaquant,67,40.0,12,30,30.0,53.0
2014/2015,69616,Attaquant,65,40.0,12,30,20.0,53.0
2014/2015,177720,Attaquant,74,41.2,14,34,69.0,54.0
2014/2015,37042,Attaquant,72,41.2,14,34,57.0,54.0
2014/2015,277460,Attaquant,68,41.2,14,34,36.0,54.0
2014/2015,279116,Attaquant,63,41.2,14,34,13.0,54.0
2014/2015,352968,Attaquant,64,41.2,14,34,15.0,54.0
2014/2015,510399,Attaquant,64,41.2,14,34,15.0,54.0
2014/2015,291425,Attaquant,69,42.1,16,38,41.0,55.0
2014/2015,422685,Attaquant,77,42.1,16,38,85.0,55.0
2014/2015,41413,Attaquant,73,42.1,16,38,63.0,55.0
2014/2015,23293,Attaquant,75,42.1,16,38,73.0,55.0
2014/2015,27326,Attaquant,84,42.1,16,38,97.0,55.0
2014/2015,23190,Attaquant,72,42.1,16,38,57.0,55.0
2014/2015,512740,Attaquant,60,42.1,16,38,5.0,55.0
2014/2015,179817,Attaquant,69,43.3,13,30,41.0,56.0
2014/2015,26686,Attaquant,68,44.1,15,34,36.0,56.0
2014/2015,240346,Attaquant,67,44.1,15,34,30.0,56.0
2014/2015,37684,Attaquant,67,44.1,15,34,30.0,56.0
2014/2015,141161,Attaquant,75,44.1,15,34,73.0,56.0
2014/2015,102719,Attaquant,65,44.1,15,34,20.0,56.0
2014/2015,118359,Attaquant,66,44.4,16,36,27.0,57.0
2014/2015,294003,Attaquant,73,44.7,17,38,63.0,57.0
2014/2015,30830,Attaquant,76,44.7,17,38,80.0,57.0
2014/2015,41941,Attaquant,73,44.7,17,38,63.0,57.0
2014/2015,30348,Attaquant,81,44.7,17,38,93.0,57.0
2014/2015,40601,Attaquant,74,44.7,17,38,69.0,57.0
2014/2015,245572,Attaquant,76,44.7,17,38,80.0,57.0
2014/2015,147951,Attaquant,76,44.7,17,38,80.0,57.0
2014/2015,46377,Attaquant,57,44.7,17,38,2.0,57.0
2014/2015,95793,Attaquant,61,44.7,17,38,7.0,57.0
2014/2015,108381,Attaquant,65,44.7,17,38,20.0,57.0
2014/2015,17855,Attaquant,69,47.1,16,34,41.0,58.0
2014/2015,213704,Attaquant,79,47.1,16,34,89.0,58.0
2014/2015,143512,Attaquant,71,47.1,16,34,51.0,58.0
2014/2015,116907,Attaquant,70,47.1,16,34,46.0,58.0
2014/2015,291219,Attaquant,74,47.1,16,34,69.0,58.0
2014/2015,166449,Attaquant,71,47.1,16,34,51.0,58.0
2014/2015,71605,Attaquant,76,47.1,16,34,80.0,58.0
2014/2015,108525,Attaquant,68,47.2,17,36,36.0,59.0
2014/2015,19000,Attaquant,61,47.2,17,36,7.0,59.0
2014/2015,194532,Attaquant,64,47.2,17,36,15.0,59.0
2014/2015,27430,Attaquant,82,47.4,18,38,95.0,60.0
2014/2015,37653,Attaquant,71,47.4,18,38,51.0,60.0
2014/2015,116750,Attaquant,72,47.4,18,38,57.0,60.0
2014/2015,113836,Attaquant,78,47.4,18,38,87.0,60.0
2014/2015,26344,Attaquant,78,47.4,18,38,87.0,60.0
2014/2015,32748,Attaquant,81,47.4,18,38,93.0,60.0
2014/2015,32829,Attaquant,57,47.4,18,38,2.0,60.0
2014/2015,163215,Attaquant,62,47.4,18,38,10.0,60.0
2014/2015,181362,Attaquant,73,50.0,17,34,63.0,61.0
2014/2015,37069,Attaquant,73,50.0,15,30,63.0,61.0
2014/2015,130298,Attaquant,73,50.0,19,38,63.0,61.0
2014/2015,213489,Attaquant,71,50.0,19,38,51.0,61.0
2014/2015,172388,Attaquant,73,50.0,17,34,63.0,61.0
2014/2015,69229,Attaquant,71,50.0,15,30,51.0,61.0
2014/2015,277821,Attaquant,69,50.0,15,30,41.0,61.0
2014/2015,97699,Attaquant,69,50.0,15,30,41.0,61.0
2014/2015,104045,Attaquant,76,50.0,17,34,80.0,61.0
2014/2015,18925,Attaquant,83,50.0,19,38,96.0,61.0
2014/2015,403003,Attaquant,68,50.0,17,34,36.0,61.0
2014/2015,215766,Attaquant,70,50.0,15,30,46.0,61.0
2014/2015,41326,Attaquant,75,50.0,19,38,73.0,61.0
2014/2015,24741,Attaquant,72,50.0,19,38,57.0,61.0
2014/2015,163839,Attaquant,66,50.0,17,34,27.0,61.0
2014/2015,38044,Attaquant,74,50.0,19,38,69.0,61.0
2014/2015,29581,Attaquant,75,50.0,19,38,73.0,61.0
2014/2015,140445,Attaquant,70,50.0,17,34,46.0,61.0
2014/2015,527103,Attaquant,66,50.0,18,36,27.0,61.0
2014/2015,91560,Attaquant,72,50.0,19,38,57.0,61.0
2014/2015,193410,Attaquant,64,50.0,17,34,15.0,61.0
2014/2015,354494,Attaquant,64,50.0,15,30,15.0,61.0
2014/2015,12283,Attaquant,65,50.0,15,30,20.0,61.0
2014/2015,246438,Attaquant,65,50.0,19,38,20.0,61.0
2014/2015,36640,Attaquant,65,50.0,15,30,20.0,61.0
2014/2015,413557,Attaquant,63,50.0,19,38,13.0,61.0
2014/2015,261597,Attaquant,64,50.0,17,34,15.0,61.0
2014/2015,184360,Attaquant,73,52.6,20,38,63.0,65.0
2014/2015,150395,Attaquant,70,52.6,20,38,46.0,65.0
2014/2015,32627,Attaquant,76,52.6,20,38,80.0,65.0
2014/2015,46120,Attaquant,76,52.6,20,38,80.0,65.0
2014/2015,192899,Attaquant,71,52.6,20,38,51.0,65.0
2014/2015,93480,Attaquant,81,52.6,20,38,93.0,65.0
2014/2015,42491,Attaquant,71,52.6,20,38,51.0,65.0
2014/2015,26374,Attaquant,75,52.6,20,38,73.0,65.0
2014/2015,79253,Attaquant,76,52.6,20,38,80.0,65.0
2014/2015,239287,Attaquant,65,52.6,20,38,20.0,65.0
2014/2015,363351,Attaquant,52,52.6,20,38,0.0,65.0
2014/2015,74077,Attaquant,77,52.9,18,34,85.0,66.0
2014/2015,518373,Attaquant,70,52.9,18,34,46.0,66.0
2014/2015,97496,Attaquant,65,52.9,18,34,20.0,66.0
2014/2015,179402,Attaquant,66,53.3,16,30,27.0,67.0
2014/2015,289248,Attaquant,66,53.3,16,30,27.0,67.0
2014/2015,289178,Attaquant,67,53.3,16,30,30.0,67.0
2014/2015,94008,Attaquant,66,53.3,16,30,27.0,67.0
2014/2015,155638,Attaquant,62,53.3,16,30,10.0,67.0
2014/2015,8922,Attaquant,75,55.3,21,38,73.0,67.0
2014/2015,254702,Attaquant,73,55.3,21,38,63.0,67.0
2014/2015,32465,Attaquant,67,55.3,21,38,30.0,67.0
